stamp_sec,receive_sec,x,y,z,qx,qy,qz,qw,yaw_rad
2.802,1790081365.25,0,0,0.15,0,0,0,1,0
2.822,1790081365.27,0,0,0.147942,0,0,0,1,0
2.842,1790081365.29,0,0,0.141964,0,0,0,1,0
2.862,1790081365.31,0,0,0.132066,0,0,0,1,0
2.882,1790081365.33,0,3.03318151478e-30,0.118248,4.02909745931e-30,-1.52638021585e-22,1.00686429932e-28,1,2.01372859864e-28
2.902,1790081365.35,0,1.08300743094e-35,0.10051,-6.28896060736e-33,3.52268476887e-29,-2.09613275588e-35,1,-4.19226551176e-35
2.922,1790081365.37,0,4.76620990769e-35,0.078852,-6.65182767337e-33,-2.46329538522e-33,1.14422901625e-33,1,2.28845803251e-33
2.942,1790081365.39,0,8.60324306318e-35,0.053274,-6.65588406379e-33,-2.45788849529e-33,2.30942098471e-33,1,4.61884196942e-33
2.962,1790081365.41,0,1.51935060905e-30,0.023776,-1.90175805872e-32,-3.19738893201e-23,5.07248306363e-29,1,1.01449661273e-28
2.982,1790081365.43,1.24923179422e-06,-7.2407927365e-09,0.0249952028416,-2.60437483382e-08,2.49890151032e-05,1.94809837484e-08,0.999999999688,3.89606659181e-08
3.002,1790081365.45,-9.40644164004e-10,-2.2200774661e-08,0.0250000000663,2.70488406892e-10,-1.25594559545e-10,4.79186044383e-08,1,9.58372088765e-08
3.022,1790081365.47,-1.96135340423e-06,-3.67122710452e-08,0.0249921563309,2.02256612722e-08,-3.91911953438e-05,7.52741841959e-08,0.999999999232,1.50546783403e-07
3.042,1790081365.49,1.24697369652e-06,-4.61654567464e-08,0.0249952028415,-2.59716015253e-08,2.49890956657e-05,9.79359894765e-08,0.999999999688,1.95870681123e-07
